codigo_de_batea,ano,ciclo,n_batea,fecha_rebose,inicio_de_carga,fin_de_carga,tms,horas_de_lixiviacion,cut_pct,cusac_pct,pctc,fet_pct,indice_solubilidad,pctrec_cusac,p80_mm,pcthumedad_inicial,tiempo_de_lixiviacion_h,ratio_de_curado_kg_tn,pctoxi_2,pctoxi_3,pctoxi_3m,pctoxi_4,pctoxi_4m,load__tms_x_turno__mean,load__tms_x_turno__p10,load__tms_x_turno__p90,load__tms_x_turno__std,load__tms_x_turno__n,load__dosificacion_acido_x_dia_kg_tms__mean,load__dosificacion_acido_x_dia_kg_tms__p10,load__dosificacion_acido_x_dia_kg_tms__p90,load__dosificacion_acido_x_dia_kg_tms__std,load__dosificacion_acido_x_dia_kg_tms__n,load__flujo_sx_hg__mean,load__flujo_sx_hg__p10,load__flujo_sx_hg__p90,load__flujo_sx_hg__std,load__flujo_sx_hg__n,load__flujo_sx_lg__mean,load__flujo_sx_lg__p10,load__flujo_sx_lg__p90,load__flujo_sx_lg__std,load__flujo_sx_lg__n,load__flujo_lix_hg__mean,load__flujo_lix_hg__p10,load__flujo_lix_hg__p90,load__flujo_lix_hg__std,load__flujo_lix_hg__n,load__flujo_lix_lg__mean,load__flujo_lix_lg__p10,load__flujo_lix_lg__p90,load__flujo_lix_lg__std,load__flujo_lix_lg__n,load__ph_pls_hg__mean,load__ph_pls_hg__p10,load__ph_pls_hg__p90,load__ph_pls_hg__std,load__ph_pls_hg__n,load__ph_pls_lg__mean,load__ph_pls_lg__p10,load__ph_pls_lg__p90,load__ph_pls_lg__std,load__ph_pls_lg__n,load__n_rows,leach__tms_x_turno__mean,leach__tms_x_turno__p10,leach__tms_x_turno__p90,leach__tms_x_turno__std,leach__tms_x_turno__n,leach__dosificacion_acido_x_dia_kg_tms__mean,leach__dosificacion_acido_x_dia_kg_tms__p10,leach__dosificacion_acido_x_dia_kg_tms__p90,leach__dosificacion_acido_x_dia_kg_tms__std,leach__dosificacion_acido_x_dia_kg_tms__n,leach__flujo_sx_hg__mean,leach__flujo_sx_hg__p10,leach__flujo_sx_hg__p90,leach__flujo_sx_hg__std,leach__flujo_sx_hg__n,leach__flujo_sx_lg__mean,leach__flujo_sx_lg__p10,leach__flujo_sx_lg__p90,leach__flujo_sx_lg__std,leach__flujo_sx_lg__n,leach__flujo_lix_hg__mean,leach__flujo_lix_hg__p10,leach__flujo_lix_hg__p90,leach__flujo_lix_hg__std,leach__flujo_lix_hg__n,leach__flujo_lix_lg__mean,leach__flujo_lix_lg__p10,leach__flujo_lix_lg__p90,leach__flujo_lix_lg__std,leach__flujo_lix_lg__n,leach__ph_pls_hg__mean,leach__ph_pls_hg__p10,leach__ph_pls_hg__p90,leach__ph_pls_hg__std,leach__ph_pls_hg__n,leach__ph_pls_lg__mean,leach__ph_pls_lg__p10,leach__ph_pls_lg__p90,leach__ph_pls_lg__std,leach__ph_pls_lg__n,leach__n_rows
25-C5-B02-Ene,2025,5,Batea 02,2025-01-26 08:20:00,2025-01-25 16:18:00.000,2025-01-26 03:50:00.000,14791.791773127914,112.52,0.5608486789431545,0.4866693354683747,0.457481221136538,9.917052715654952,86.77373304782299,68.83753612177537,8.819046324158244,1.9111951384090604,112.52,28.510888408185952,45.9,40.98,0.0,13.11,0.0,11805.627368457417,4740.45499650163,16154.258304055611,7591.915710974222,4,43.207987852757306,40.13836403077673,46.277611674737884,5.426379550535583,2,815.8062965749882,784.8860493193224,839.282763671875,33.303156619551544,4,846.2168882704759,835.8272119101523,852.5197562367634,11.236172214450516,4,847.6523844401042,607.3271728515625,1081.2216064453125,266.9246130478474,4,748.0875244140625,480.4994873046875,943.6649169921875,270.1893478773445,4,1.3725000023841858,1.353000020980835,1.3899999856948853,0.020615508467588608,4,1.457500010728836,1.4040000081062316,1.4970000028610229,0.054390567655681725,4,4,8070.99283040739,1984.0131232042131,14157.972537610567,10760.36156977068,2,47.045017630233026,47.045017630233026,47.045017630233026,,1,835.4019368489583,827.6402832031249,843.1635904947917,13.720794815475125,2,851.3253987630209,850.9106526692709,851.7401448567708,0.7331744384031414,2,863.93359375,686.341796875,1041.525390625,313.940909633541,2,940.1521402994792,933.1265869140625,947.1776936848959,12.41954110104055,2,1.375,1.3630000114440919,1.3869999885559081,0.02121318320510914,2,1.4950000047683716,1.4910000085830688,1.4990000009536744,0.0070710610683697135,2,2
25-C5-B03-Ene,2025,5,Batea 03,2025-01-27 07:45:00,2025-01-26 03:50:00.000,2025-01-27 04:26:00.000,15043.186478814705,98.082,0.5722689075630252,0.5095953525641026,0.607261470362602,10.354491017964072,89.04823341428518,66.10594899646597,9.147863515303914,1.7427401775656195,98.082,26.814701158074786,41.1,47.95,0.0,10.96,0.0,12962.652837772006,5027.502976805802,17915.693907405574,8397.337416464521,4,41.6720451658402,37.37366719432595,45.97042313735446,7.598530529401523,2,848.4878540039062,831.5211100260417,861.9351155598958,17.07685806108239,4,856.8025512695312,851.1180257161459,865.3798990885416,8.956831289970925,4,987.2294514973958,775.1376953125,1117.020166015625,230.86334951519115,4,937.3328043619792,931.9733479817709,944.9477294921875,7.928975671988172,4,1.344999998807907,1.3009999871253968,1.380999994277954,0.046547477910349126,4,1.4724999964237213,1.4269999861717224,1.5,0.048562687291293975,4,4,17854.31284513662,17731.550720598716,17977.074969674526,217.01482683405285,2,36.29907270144738,36.29907270144738,36.29907270144738,,1,861.5737711588542,860.8510823567708,862.2964599609376,1.277545381601796,2,862.2797037760416,856.0793131510417,868.4800944010416,10.960845642357489,2,1110.5253092447915,1097.535595703125,1123.5150227864583,22.962786327458115,2,934.5134684244792,933.6072509765626,935.4196858723958,1.601981256628578,2,1.3149999976158142,1.2869999766349793,1.343000018596649,0.049497511772285015,2,1.449999988079071,1.4099999785423278,1.4899999976158143,0.07071069497739416,2,2
25-C5-B04-Ene,2025,5,Batea 04,2025-01-27 18:40:00,2025-01-27 04:26:00.000,2025-01-27 14:37:00.000,15177.814029939,100.42,0.5243308030363564,0.4605957616953219,0.574024912927199,9.282061526168597,87.84449798258083,79.92275049143403,9.42987856574925,1.2503966822446384,100.42,27.69636125784872,44.07,45.76,0.0,10.17,0.0,17854.31284513662,17731.550720598716,17977.074969674526,217.01482683405285,2,36.29907270144738,36.29907270144738,36.29907270144738,,1,861.5737711588542,860.8510823567708,862.2964599609376,1.277545381601796,2,862.2797037760416,856.0793131510417,868.4800944010416,10.960845642357489,2,1110.5253092447915,1097.535595703125,1123.5150227864583,22.962786327458115,2,934.5134684244792,933.6072509765626,935.4196858723958,1.601981256628578,2,1.3149999976158142,1.2869999766349793,1.343000018596649,0.049497511772285015,2,1.449999988079071,1.4099999785423278,1.4899999976158143,0.07071069497739416,2,2,17854.31284513662,17731.550720598716,17977.074969674526,217.01482683405285,2,36.29907270144738,36.29907270144738,36.29907270144738,,1,861.5737711588542,860.8510823567708,862.2964599609376,1.277545381601796,2,862.2797037760416,856.0793131510417,868.4800944010416,10.960845642357489,2,1110.5253092447915,1097.535595703125,1123.5150227864583,22.962786327458115,2,934.5134684244792,933.6072509765626,935.4196858723958,1.601981256628578,2,1.3149999976158142,1.2869999766349793,1.343000018596649,0.049497511772285015,2,1.449999988079071,1.4099999785423278,1.4899999976158143,0.07071069497739416,2,2
25-C5-B05-Ene,2025,5,Batea 05,2025-01-28 04:33:00,2025-01-27 14:37:00.000,2025-01-28 00:46:00.000,15026.367469879518,106.1,0.5852295409181637,0.5046444266879744,0.555199226957261,9.944670658682636,86.23016977171731,77.71432711432963,9.531795672189396,1.8654162102957283,106.1,27.63469632138038,45.31,54.69,0.0,0.0,0.0,17878.68849718011,17688.694199230114,18088.1833167649,220.53445930988724,4,36.90372821427464,36.42000380401283,37.38745262453646,0.8551120268039762,2,862.1814778645834,861.1365966796875,863.0909423828125,1.1176454010258314,4,866.6896769205729,859.1795084635417,871.2230712890625,8.12654087376824,4,1121.2987263997395,1102.0555501302083,1138.8041259765625,20.610905370456802,4,923.2867228190105,909.9498860677083,934.9665771484375,13.69162358953811,4,1.3024999797344208,1.2829999685287476,1.3320000052452088,0.03201564960967326,4,1.4399999678134918,1.4089999675750733,1.4789999842643737,0.04242642260602095,4,4,17903.0641492236,17727.396992577113,18078.731305870086,310.5385942412279,2,37.50838372710191,37.50838372710191,37.50838372710191,,1,862.7891845703125,862.3373291015625,863.2410400390625,0.7987751651733778,2,871.0996500651042,870.8528076171875,871.3464925130208,0.43635992201637863,2,1132.0721435546875,1122.5579833984375,1141.5863037109375,16.818817909448093,2,912.0599772135417,907.8397949218751,916.2801595052083,7.4602987907021845,2,1.2899999618530273,1.2899999618530273,1.2899999618530273,0.0,2,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0,2,2
25-C5-B06-Ene,2025,5,Batea 06,2025-01-28 14:52:00,2025-01-28 00:46:00.000,2025-01-28 10:55:00.000,15391.641296854445,106.79,0.57218887555022,0.4831801837794646,0.454082589467171,10.243417366946778,84.44417646442983,75.07103845379656,9.320852879756709,1.7387557657402628,106.79,28.281747058995993,49.21,50.79,0.0,0.0,0.0,17903.0641492236,17727.396992577113,18078.731305870086,310.5385942412279,2,37.50838372710191,37.50838372710191,37.50838372710191,,1,862.7891845703125,862.3373291015625,863.2410400390625,0.7987751651733778,2,871.0996500651042,870.8528076171875,871.3464925130208,0.43635992201637863,2,1132.0721435546875,1122.5579833984375,1141.5863037109375,16.818817909448093,2,912.0599772135417,907.8397949218751,916.2801595052083,7.4602987907021845,2,1.2899999618530273,1.2899999618530273,1.2899999618530273,0.0,2,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0,2,2,17903.0641492236,17727.396992577113,18078.731305870086,310.5385942412279,2,37.50838372710191,37.50838372710191,37.50838372710191,,1,862.7891845703125,862.3373291015625,863.2410400390625,0.7987751651733778,2,871.0996500651042,870.8528076171875,871.3464925130208,0.43635992201637863,2,1132.0721435546875,1122.5579833984375,1141.5863037109375,16.818817909448093,2,912.0599772135417,907.8397949218751,916.2801595052083,7.4602987907021845,2,1.2899999618530273,1.2899999618530273,1.2899999618530273,0.0,2,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0,2,2
25-C5-B07-Ene,2025,5,Batea 07,2025-01-29 00:39:00,2025-01-28 10:55:00.000,2025-01-28 21:06:00.000,15305.33184371037,108.19,0.6192153722978383,0.5588164734106358,0.629261615613684,10.262449959967974,90.24589802041429,74.80928643454564,9.507288874798956,1.737725708074159,108.19,28.43506290500651,63.08,36.92,0.0,0.0,0.0,17903.0641492236,17727.396992577113,18078.731305870086,310.5385942412279,2,37.50838372710191,37.50838372710191,37.50838372710191,,1,862.7891845703125,862.3373291015625,863.2410400390625,0.7987751651733778,2,871.0996500651042,870.8528076171875,871.3464925130208,0.43635992201637863,2,1132.0721435546875,1122.5579833984375,1141.5863037109375,16.818817909448093,2,912.0599772135417,907.8397949218751,916.2801595052083,7.4602987907021845,2,1.2899999618530273,1.2899999618530273,1.2899999618530273,0.0,2,1.4299999475479126,1.4299999475479126,1.4299999475479126,0.0,2,2,17356.424387593397,16181.493949332174,18110.388775682597,1228.5028298645004,4,37.990161103785766,37.60473920243868,38.37558300513285,0.681336100150844,2,867.7567342122396,862.5632568359375,872.8350911458334,5.758984798935747,4,870.9848632812501,870.5118489583334,871.39013671875,0.483011699406687,4,1126.3337605794272,1101.4494303385418,1146.6273844401042,25.108717295902004,4,899.9606323242188,875.367919921875,916.2803466796875,25.74774689072423,4,1.3050000071525574,1.2899999618530273,1.3200000524520874,0.017320560383080486,4,1.4149999618530273,1.399999976158142,1.4299999475479126,0.017320491557565074,4,4
25-C5-B09-Ene,2025,5,Batea 09,2025-01-29 11:38:00,2025-01-28 21:06:00.000,2025-01-29 07:42:00.000,15611.956321808791,108.13,0.5705740666399036,0.48583832335329336,0.744426633373164,12.705299076676033,85.14903704165579,76.9284529588617,9.07145696404815,1.6631624980549824,108.13,27.822453013422184,86.15,13.85,0.0,0.0,0.0,17356.424387593397,16181.493949332174,18110.388775682597,1228.5028298645004,4,37.990161103785766,37.60473920243868,38.37558300513285,0.681336100150844,2,867.7567342122396,862.5632568359375,872.8350911458334,5.758984798935747,4,870.9848632812501,870.5118489583334,871.39013671875,0.483011699406687,4,1126.3337605794272,1101.4494303385418,1146.6273844401042,25.108717295902004,4,899.9606323242188,875.367919921875,916.2803466796875,25.74774689072423,4,1.3050000071525574,1.2899999618530273,1.3200000524520874,0.017320560383080486,4,1.4149999618530273,1.399999976158142,1.4299999475479126,0.017320491557565074,4,4,16809.78462596319,15792.18536897267,17827.38388295371,1798.8783378709718,2,38.471938480469625,38.471938480469625,38.471938480469625,,1,872.7242838541667,872.5026692708334,872.9458984375001,0.3917629367121049,2,870.8700764973959,870.4877522786459,871.2524007161459,0.6758601192249349,2,1120.5953776041667,1098.8569010416668,1142.3338541666667,38.42856047502145,2,887.8612874348958,867.0951090494791,908.6274658203125,36.709763889144064,2,1.3200000524520874,1.3200000524520874,1.3200000524520874,0.0,2,1.399999976158142,1.399999976158142,1.399999976158142,0.0,2,2
25-C5-B10-Ene,2025,5,Batea 10,2025-01-30 00:15:00,2025-01-29 07:42:00.000,2025-01-29 19:30:00.000,15217.430273745276,107.39,,,,,,,9.50807138375986,1.5690150469257693,107.39,27.929481358836163,72.97,27.03,0.0,0.0,0.0,16809.78462596319,15792.18536897267,17827.38388295371,1798.8783378709718,2,38.471938480469625,38.471938480469625,38.471938480469625,,1,872.7242838541667,872.5026692708334,872.9458984375001,0.3917629367121049,2,870.8700764973959,870.4877522786459,871.2524007161459,0.6758601192249349,2,1120.5953776041667,1098.8569010416668,1142.3338541666667,38.42856047502145,2,887.8612874348958,867.0951090494791,908.6274658203125,36.709763889144064,2,1.3200000524520874,1.3200000524520874,1.3200000524520874,0.0,2,1.399999976158142,1.399999976158142,1.399999976158142,0.0,2,2,16589.980441237385,15304.47598367891,17918.008491693003,1431.4195238896082,4,36.64109643834088,35.17642280463789,38.105770072043875,2.589201646541323,2,871.84521484375,870.48720703125,872.8350911458334,1.4273293477264706,4,876.3672892252605,869.9849772135417,887.1473714192708,11.717988562889161,4,1094.7434488932292,1067.988818359375,1131.4646158854168,37.23899844136379,4,915.5664469401041,877.4781982421875,948.2595784505208,39.702680542133535,4,1.3250000178813934,1.2919999957084656,1.362000012397766,0.04123106030394682,4,1.4224999845027924,1.399999976158142,1.4550000071525573,0.03304040495271696,4,4
25-C5-B11-Ene,2025,5,Batea 11,2025-01-30 10:10:00,2025-01-29 19:30:00.000,2025-01-30 05:45:00.000,15414.292243651424,107.75,0.49196642685851316,0.42616000000000004,0.651387882587968,10.23792965627498,86.62379722154523,58.25598317393401,8.893663342112493,1.5690150469257693,107.75,27.697336676836557,66.67,33.33,0.0,0.0,0.0,16589.980441237385,15304.47598367891,17918.008491693003,1431.4195238896082,4,36.64109643834088,35.17642280463789,38.105770072043875,2.589201646541323,2,871.84521484375,870.48720703125,872.8350911458334,1.4273293477264706,4,876.3672892252605,869.9849772135417,887.1473714192708,11.717988562889161,4,1094.7434488932292,1067.988818359375,1131.4646158854168,37.23899844136379,4,915.5664469401041,877.4781982421875,948.2595784505208,39.702680542133535,4,1.3250000178813934,1.2919999957084656,1.362000012397766,0.04123106030394682,4,1.4224999845027924,1.399999976158142,1.4550000071525573,0.03304040495271696,4,4,16370.176256511582,15437.624185315344,17302.72832770782,1648.5347333810487,2,34.81025439621214,34.81025439621214,34.81025439621214,,1,870.9661458333333,870.0082682291667,871.9240234375,1.6933043736324072,2,881.864501953125,872.2212727864583,891.5077311197917,17.046981840714803,2,1068.8915201822915,1067.0861165364583,1070.696923828125,3.1915329018691114,2,943.2716064453125,933.2956624348958,953.2475504557292,17.63514414625742,2,1.3299999833106995,1.2899999737739563,1.3699999928474427,0.07071069497739416,2,1.4449999928474426,1.424999964237213,1.4650000214576722,0.03535538963554559,2,2
25-C5-B12-Ene,2025,5,Batea 12,2025-01-30 21:46:00,2025-01-30 05:45:00.000,2025-01-30 17:24:58.000,14783.150940512049,107.47,0.48172690763052206,0.42778112449799194,0.486419963212151,9.992814371257484,88.80158399333055,76.2069255408122,,1.8252693550800272,107.47,27.352839982234034,71.43,28.57,0.0,0.0,0.0,16370.176256511582,15437.624185315344,17302.72832770782,1648.5347333810487,2,34.81025439621214,34.81025439621214,34.81025439621214,,1,870.9661458333333,870.0082682291667,871.9240234375,1.6933043736324072,2,881.864501953125,872.2212727864583,891.5077311197917,17.046981840714803,2,1068.8915201822915,1067.0861165364583,1070.696923828125,3.1915329018691114,2,943.2716064453125,933.2956624348958,953.2475504557292,17.63514414625742,2,1.3299999833106995,1.2899999737739563,1.3699999928474427,0.07071069497739416,2,1.4449999928474426,1.424999964237213,1.4650000214576722,0.03535538963554559,2,2,16370.176256511582,15437.624185315344,17302.72832770782,1648.5347333810487,2,34.81025439621214,34.81025439621214,34.81025439621214,,1,870.9661458333333,870.0082682291667,871.9240234375,1.6933043736324072,2,881.864501953125,872.2212727864583,891.5077311197917,17.046981840714803,2,1068.8915201822915,1067.0861165364583,1070.696923828125,3.1915329018691114,2,943.2716064453125,933.2956624348958,953.2475504557292,17.63514414625742,2,1.3299999833106995,1.2899999737739563,1.3699999928474427,0.07071069497739416,2,1.4449999928474426,1.424999964237213,1.4650000214576722,0.03535538963554559,2,2
25-C5-B13-Ene,2025,5,Batea 13,2025-01-31 07:54:00,2025-01-30 17:24:58.000,2025-01-31 03:53:00.000,15297.546622888745,114.00166320800781,0.5148681055155876,0.4470440881763527,0.578891618170212,9.88864908073541,86.82691419168098,85.16114866154962,7.549721264645421,1.6298204431306973,114.00166320800781,27.70999726974565,53.06,46.94,0.0,0.0,0.0,16241.940446933262,14800.602120784502,17580.690125419365,1549.3008803823827,4,36.65271842433516,35.17874720183674,38.126689646833576,2.605637616756141,2,869.7344767252604,867.8713704427083,871.4986735026041,2.0903885760694445,4,890.3373413085938,877.0428873697916,898.9833414713542,13.882007841888417,4,1070.3727010091145,1032.6559977213542,1109.2743489583333,43.966966838455825,4,932.3045247395834,920.3140218098958,948.2595784505208,16.382899836317527,4,1.3499999940395355,1.3069999814033508,1.3769999980926513,0.04690417216979141,4,1.4475000202655792,1.4289999842643737,1.4640000343322754,0.020615561473855806,4,4,16113.704637354942,14924.748093790551,17302.661180919335,2101.7980862262493,2,38.49518245245818,38.49518245245818,38.49518245245818,,1,868.5028076171875,867.3471110026042,869.6585042317708,2.0430022829154733,2,898.8101806640625,898.4638590494792,899.1565022786458,0.6122159053583187,2,1071.8538818359375,1028.8457112630208,1114.8620524088542,76.02842264634272,2,921.3374430338542,919.2906005859376,923.3842854817708,3.6183404373558425,2,1.3700000047683716,1.3700000047683716,1.3700000047683716,0.0,2,1.4500000476837158,1.4500000476837158,1.4500000476837158,0.0,2,2
25-C5-B14-Ene,2025,5,Batea 14,2025-01-31 17:50:00,2025-01-31 03:53:00.000,2025-01-31 13:53:00.000,14825.547869173854,115.39833068847656,0.5793213572854291,0.5062125449460647,0.543836562565851,9.635517379145027,87.38026633750636,67.18520202270794,9.417460882805335,1.700385431813728,115.39833068847656,28.643865276382947,47.83,52.17,0.0,0.0,0.0,16113.704637354942,14924.748093790551,17302.661180919335,2101.7980862262493,2,38.49518245245818,38.49518245245818,38.49518245245818,,1,868.5028076171875,867.3471110026042,869.6585042317708,2.0430022829154733,2,898.8101806640625,898.4638590494792,899.1565022786458,0.6122159053583187,2,1071.8538818359375,1028.8457112630208,1114.8620524088542,76.02842264634272,2,921.3374430338542,919.2906005859376,923.3842854817708,3.6183404373558425,2,1.3700000047683716,1.3700000047683716,1.3700000047683716,0.0,2,1.4500000476837158,1.4500000476837158,1.4500000476837158,0.0,2,2,16113.704637354942,14924.748093790551,17302.661180919335,2101.7980862262493,2,38.49518245245818,38.49518245245818,38.49518245245818,,1,868.5028076171875,867.3471110026042,869.6585042317708,2.0430022829154733,2,898.8101806640625,898.4638590494792,899.1565022786458,0.6122159053583187,2,1071.8538818359375,1028.8457112630208,1114.8620524088542,76.02842264634272,2,921.3374430338542,919.2906005859376,923.3842854817708,3.6183404373558425,2,1.3700000047683716,1.3700000047683716,1.3700000047683716,0.0,2,1.4500000476837158,1.4500000476837158,1.4500000476837158,0.0,2,2
25-C5-B15-Feb,2025,5,Batea 15,2025-02-01 03:58:00,2025-01-31 13:53:00.000,2025-02-01 00:09:42.000,14808.10108920346,115.14555358886719,0.5202242691229475,0.45335268214571656,0.529876655764678,9.332919503404085,87.14562335010426,61.90911195917329,9.44652487671895,1.318798552555907,115.14555358886719,26.72748132356572,50.77,49.23,0.0,0.0,0.0,15840.60585749048,13886.813775031795,17589.622573630648,2057.584886441187,4,39.62175893454838,38.72049774887622,40.52302012022054,1.593219740022527,2,859.8803304036458,850.9245035807292,869.0806559244792,10.04906854798097,4,897.7464396158855,896.2284993489584,898.9833414713542,1.578997573778476,4,1077.1546630859375,1025.472013346354,1124.5966878255208,54.9411485422885,4,928.3243408203126,920.1677815755208,940.2185628255208,12.802452357037849,4,1.3324999809265137,1.2929999589920045,1.3700000047683716,0.043493321545544056,4,1.4550000429153442,1.4500000476837158,1.4600000381469727,0.005773497185855025,4,4,15567.50707762602,13968.999801424585,17166.014353827457,2825.788336945182,2,40.748335416638575,40.748335416638575,40.748335416638575,,1,851.2578531901041,850.5911539713542,851.9245524088541,1.1785688464747461,2,896.6826985677084,895.7743001302084,897.5910970052083,1.6058367379387855,2,1082.4554443359375,1050.6416097005208,1114.2692789713542,56.23944551562634,2,935.3112386067709,925.7890706380209,944.8334065755208,16.832973855751145,2,1.2949999570846558,1.290999960899353,1.2989999532699585,0.0070710610683697135,2,1.4600000381469727,1.4600000381469727,1.4600000381469727,0.0,2,2
